Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Boromir, Lord of Gondor",Fellowship Block (PC),4,2,0.0000,0.0056,Unknown,0.07
"•Boromir, Lord of Gondor",Fellowship Block (PC),Any,89,0.5393,0.2472,Unknown,3.02
"•Boromir, Lord of Gondor",Movie Block (PC),1,17,0.5294,0.0353,Unknown,0.96
"•Boromir, Lord of Gondor",Movie Block (PC),2,2,0.5000,0.0041,Unknown,0.11
"•Boromir, Lord of Gondor",Movie Block (PC),Any,19,0.5263,0.0394,Unknown,1.07
"•Boromir, Lord of Gondor",Expanded (PC),1,4,0.2500,0.0156,Unknown,0.56
"•Boromir, Lord of Gondor",Expanded (PC),Any,4,0.2500,0.0156,Unknown,0.56
"•Boromir, Lord of Gondor",All Blocks (PC),Any,112,0.5268,0.1020,Unknown,7.79
"Bounder",Fellowship Block (PC),1,121,0.5620,0.3361,Unknown,4.11
"Bounder",Fellowship Block (PC),2,48,0.6042,0.1333,Unknown,1.63
"Bounder",Fellowship Block (PC),3,4,0.2500,0.0111,Unknown,0.14
"Bounder",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"Bounder",Fellowship Block (PC),Any,174,0.5632,0.4833,Unknown,5.90
"Bounder",Expanded (PC),1,10,0.5000,0.0391,Unknown,1.40
"Bounder",Expanded (PC),2,2,0.5000,0.0078,Unknown,0.28
"Bounder",Expanded (PC),4,2,0.0000,0.0078,Unknown,0.28
"Bounder",Expanded (PC),Any,14,0.4286,0.0547,Unknown,1.96
"Bounder",Movie Block (PC),1,19,0.4737,0.0394,Unknown,1.07
"Bounder",Movie Block (PC),2,5,0.6000,0.0104,Unknown,0.28
"Bounder",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Bounder",Movie Block (PC),Any,25,0.4800,0.0519,Unknown,1.41
"Bounder",All Blocks (PC),Any,213,0.5446,0.1940,Unknown,14.81
"Troop of Uruk-hai",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"Troop of Uruk-hai",Fellowship Block (PC),2,14,0.2143,0.0389,Unknown,0.47
"Troop of Uruk-hai",Fellowship Block (PC),3,6,0.1667,0.0167,Unknown,0.20
"Troop of Uruk-hai",Fellowship Block (PC),4,58,0.5690,0.1611,Unknown,1.97
"Troop of Uruk-hai",Fellowship Block (PC),Any,79,0.4684,0.2194,Unknown,2.68
"Troop of Uruk-hai",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"Troop of Uruk-hai",Movie Block (PC),3,1,1.0000,0.0021,Unknown,0.06
"Troop of Uruk-hai",Movie Block (PC),Any,2,0.5000,0.0041,Unknown,0.11
"Troop of Uruk-hai",All Blocks (PC),Any,81,0.4691,0.0738,Unknown,5.63
"•Elrond, Lord of Rivendell",Fellowship Block (PC),1,27,0.6296,0.0750,Unknown,0.92
"•Elrond, Lord of Rivendell",Fellowship Block (PC),2,26,0.3846,0.0722,Unknown,0.88
"•Elrond, Lord of Rivendell",Fellowship Block (PC),3,18,0.5000,0.0500,Unknown,0.61
"•Elrond, Lord of Rivendell",Fellowship Block (PC),4,3,0.3333,0.0083,Unknown,0.10
"•Elrond, Lord of Rivendell",Fellowship Block (PC),Any,74,0.5000,0.2056,Unknown,2.51
"•Elrond, Lord of Rivendell",Expanded (PC),1,3,0.0000,0.0117,Unknown,0.42
"•Elrond, Lord of Rivendell",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"•Elrond, Lord of Rivendell",Expanded (PC),Any,8,0.3750,0.0313,Unknown,1.12
"•Elrond, Lord of Rivendell",Movie Block (PC),1,15,0.3333,0.0311,Unknown,0.85
"•Elrond, Lord of Rivendell",Movie Block (PC),2,8,0.5000,0.0166,Unknown,0.45
"•Elrond, Lord of Rivendell",Movie Block (PC),Any,23,0.3913,0.0477,Unknown,1.30
"•Elrond, Lord of Rivendell",All Blocks (PC),Any,105,0.4667,0.0956,Unknown,7.30
"•Gandalf's Cart",Fellowship Block (PC),1,11,0.5455,0.0306,Unknown,0.37
"•Gandalf's Cart",Fellowship Block (PC),Any,11,0.5455,0.0306,Unknown,0.37
"•Gandalf's Cart",Expanded (PC),1,3,0.3333,0.0117,Unknown,0.42
"•Gandalf's Cart",Expanded (PC),Any,3,0.3333,0.0117,Unknown,0.42
"•Gandalf's Cart",Movie Block (PC),1,8,0.5000,0.0166,Unknown,0.45
"•Gandalf's Cart",Movie Block (PC),2,4,0.2500,0.0083,Unknown,0.23
"•Gandalf's Cart",Movie Block (PC),Any,12,0.4167,0.0249,Unknown,0.68
"•Gandalf's Cart",All Blocks (PC),Any,26,0.4615,0.0237,Unknown,1.81
"•Blade of Gondor",Fellowship Block (PC),1,55,0.5636,0.1528,Unknown,1.87
"•Blade of Gondor",Fellowship Block (PC),2,8,0.3750,0.0222,Unknown,0.27
"•Blade of Gondor",Fellowship Block (PC),Any,63,0.5397,0.1750,Unknown,2.14
"•Blade of Gondor",Expanded (PC),1,4,0.5000,0.0156,Unknown,0.56
"•Blade of Gondor",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"•Blade of Gondor",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"•Blade of Gondor",Movie Block (PC),1,22,0.3636,0.0456,Unknown,1.24
"•Blade of Gondor",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"•Blade of Gondor",Movie Block (PC),Any,23,0.3478,0.0477,Unknown,1.30
"•Blade of Gondor",All Blocks (PC),Any,91,0.4945,0.0829,Unknown,6.33
"•Sting",Fellowship Block (PC),1,208,0.4952,0.5778,Unknown,7.06
"•Sting",Fellowship Block (PC),2,60,0.5333,0.1667,Unknown,2.04
"•Sting",Fellowship Block (PC),Any,268,0.5037,0.7444,Unknown,9.09
"•Sting",Movie Block (PC),1,46,0.5435,0.0954,Unknown,2.60
"•Sting",Movie Block (PC),Any,46,0.5435,0.0954,Unknown,2.60
"•Sting",Expanded (PC),1,2,0.0000,0.0078,Unknown,0.28
"•Sting",Expanded (PC),Any,2,0.0000,0.0078,Unknown,0.28
"•Sting",All Blocks (PC),Any,316,0.5063,0.2878,Unknown,21.97
"•Legolas, Greenleaf",Fellowship Block (PC),1,235,0.5617,0.6528,Unknown,7.97
"•Legolas, Greenleaf",Fellowship Block (PC),2,9,0.6667,0.0250,Unknown,0.31
"•Legolas, Greenleaf",Fellowship Block (PC),3,3,0.3333,0.0083,Unknown,0.10
"•Legolas, Greenleaf",Fellowship Block (PC),Any,247,0.5628,0.6861,Unknown,8.38
"•Legolas, Greenleaf",Expanded (PC),1,18,0.2778,0.0703,Unknown,2.52
"•Legolas, Greenleaf",Expanded (PC),3,1,1.0000,0.0039,Unknown,0.14
"•Legolas, Greenleaf",Expanded (PC),Any,19,0.3158,0.0742,Unknown,2.66
"•Legolas, Greenleaf",Movie Block (PC),1,116,0.4052,0.2407,Unknown,6.55
"•Legolas, Greenleaf",Movie Block (PC),2,14,0.5000,0.0290,Unknown,0.79
"•Legolas, Greenleaf",Movie Block (PC),3,4,0.7500,0.0083,Unknown,0.23
"•Legolas, Greenleaf",Movie Block (PC),Any,134,0.4254,0.2780,Unknown,7.56
"•Legolas, Greenleaf",All Blocks (PC),Any,400,0.5050,0.3643,Unknown,27.81
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),1,19,0.5263,0.0528,Unknown,0.64
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),3,6,0.6667,0.0167,Unknown,0.20
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),4,53,0.4340,0.1472,Unknown,1.80
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),Any,78,0.4744,0.2167,Unknown,2.65
"•Gandalf, Friend of the Shirefolk",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"•Gandalf, Friend of the Shirefolk",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"•Gandalf, Friend of the Shirefolk",Movie Block (PC),Any,2,0.0000,0.0041,Unknown,0.11
"•Gandalf, Friend of the Shirefolk",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"•Gandalf, Friend of the Shirefolk",Expanded (PC),Any,1,0.0000,0.0039,Unknown,0.14
"•Gandalf, Friend of the Shirefolk",All Blocks (PC),Any,81,0.4568,0.0738,Unknown,5.63
"Tower of Orthanc",Fellowship Block (PC),1,13,0.3846,0.0361,Unknown,0.44
"Tower of Orthanc",Fellowship Block (PC),2,18,0.1111,0.0500,Unknown,0.61
"Tower of Orthanc",Fellowship Block (PC),3,2,0.5000,0.0056,Unknown,0.07
"Tower of Orthanc",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"Tower of Orthanc",Fellowship Block (PC),Any,34,0.2353,0.0944,Unknown,1.15
"Tower of Orthanc",Movie Block (PC),1,2,1.0000,0.0041,Unknown,0.11
"Tower of Orthanc",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"Tower of Orthanc",Movie Block (PC),Any,3,0.6667,0.0062,Unknown,0.17
"Tower of Orthanc",All Blocks (PC),Any,37,0.2703,0.0337,Unknown,2.57
"Bree Streets",Fellowship Block (PC),Site,62,0.6290,0.1722,10.83,10.83
"Bree Streets",All Blocks (PC),Site,62,0.6290,0.0565,10.46,10.46
"Ford of Bruinen",Fellowship Block (PC),Site,118,0.5678,0.3278,20.62,20.62
"Ford of Bruinen",All Blocks (PC),Site,118,0.5678,0.1075,19.91,19.91
"Valley of the Silverlode",Fellowship Block (PC),Site,30,0.4000,0.0833,5.24,5.24
"Valley of the Silverlode",Expanded (PC),Site,29,0.3448,0.1133,8.92,8.92
"Valley of the Silverlode",All Blocks (PC),Site,59,0.3729,0.0537,9.94,9.94
"Anduin Wilderland",Fellowship Block (PC),Site,115,0.5826,0.3194,20.09,20.09
"Anduin Wilderland",All Blocks (PC),Site,115,0.5826,0.1047,19.39,19.39
"Nen Hithoel",Fellowship Block (PC),Site,82,0.5366,0.2278,14.33,14.33
"Nen Hithoel",All Blocks (PC),Site,82,0.5366,0.0747,13.83,13.83
"Summit of Amon Hen",Fellowship Block (PC),Site,117,0.6068,0.3250,20.44,20.44
"Summit of Amon Hen",All Blocks (PC),Site,117,0.6068,0.1066,19.74,19.74
"Blade Tip",Fellowship Block (PC),1,4,0.2500,0.0111,Unknown,0.14
"Blade Tip",Fellowship Block (PC),2,6,0.3333,0.0167,Unknown,0.20
"Blade Tip",Fellowship Block (PC),3,36,0.7222,0.1000,Unknown,1.22
"Blade Tip",Fellowship Block (PC),4,38,0.5000,0.1056,Unknown,1.29
"Blade Tip",Fellowship Block (PC),Any,84,0.5714,0.2333,Unknown,2.85
"Blade Tip",Movie Block (PC),1,2,0.0000,0.0041,Unknown,0.11
"Blade Tip",Movie Block (PC),4,4,0.7500,0.0083,Unknown,0.23
"Blade Tip",Movie Block (PC),Any,6,0.5000,0.0124,Unknown,0.34
"Blade Tip",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Blade Tip",Expanded (PC),3,2,0.0000,0.0078,Unknown,0.28
"Blade Tip",Expanded (PC),4,9,0.6667,0.0352,Unknown,1.26
"Blade Tip",Expanded (PC),Any,12,0.5000,0.0469,Unknown,1.68
"Blade Tip",All Blocks (PC),Any,102,0.5588,0.0929,Unknown,7.09
"•Gandalf, The Grey Pilgrim",Fellowship Block (PC),1,63,0.6825,0.1750,Unknown,2.14
"•Gandalf, The Grey Pilgrim",Fellowship Block (PC),3,12,0.4167,0.0333,Unknown,0.41
"•Gandalf, The Grey Pilgrim",Fellowship Block (PC),4,7,0.1429,0.0194,Unknown,0.24
"•Gandalf, The Grey Pilgrim",Fellowship Block (PC),Any,82,0.5976,0.2278,Unknown,2.78
"•Gandalf, The Grey Pilgrim",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"•Gandalf, The Grey Pilgrim",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"•Gandalf, The Grey Pilgrim",Movie Block (PC),1,5,0.6000,0.0104,Unknown,0.28
"•Gandalf, The Grey Pilgrim",Movie Block (PC),2,3,0.6667,0.0062,Unknown,0.17
"•Gandalf, The Grey Pilgrim",Movie Block (PC),4,1,1.0000,0.0021,Unknown,0.06
"•Gandalf, The Grey Pilgrim",Movie Block (PC),Any,9,0.6667,0.0187,Unknown,0.51
"•Gandalf, The Grey Pilgrim",All Blocks (PC),Any,93,0.6022,0.0847,Unknown,6.46
"•Vilya",Fellowship Block (PC),1,40,0.5250,0.1111,Unknown,1.36
"•Vilya",Fellowship Block (PC),2,9,0.5556,0.0250,Unknown,0.31
"•Vilya",Fellowship Block (PC),Any,49,0.5306,0.1361,Unknown,1.66
"•Vilya",Movie Block (PC),1,104,0.3654,0.2158,Unknown,5.87
"•Vilya",Movie Block (PC),2,16,0.6875,0.0332,Unknown,0.90
"•Vilya",Movie Block (PC),Any,120,0.4083,0.2490,Unknown,6.77
"•Vilya",Expanded (PC),1,2,0.0000,0.0078,Unknown,0.28
"•Vilya",Expanded (PC),Any,2,0.0000,0.0078,Unknown,0.28
"•Vilya",All Blocks (PC),Any,171,0.4386,0.1557,Unknown,11.89
"•Mithril-coat",Fellowship Block (PC),1,94,0.5000,0.2611,Unknown,3.19
"•Mithril-coat",Fellowship Block (PC),2,3,1.0000,0.0083,Unknown,0.10
"•Mithril-coat",Fellowship Block (PC),Any,97,0.5155,0.2694,Unknown,3.29
"•Mithril-coat",Movie Block (PC),1,13,0.8462,0.0270,Unknown,0.73
"•Mithril-coat",Movie Block (PC),Any,13,0.8462,0.0270,Unknown,0.73
"•Mithril-coat",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Mithril-coat",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"•Mithril-coat",All Blocks (PC),Any,112,0.5625,0.1020,Unknown,7.79
"Fell Voices Call",Fellowship Block (PC),1,1,1.0000,0.0028,Unknown,0.03
"Fell Voices Call",Fellowship Block (PC),2,10,0.7000,0.0278,Unknown,0.34
"Fell Voices Call",Fellowship Block (PC),3,23,0.7391,0.0639,Unknown,0.78
"Fell Voices Call",Fellowship Block (PC),4,4,0.7500,0.0111,Unknown,0.14
"Fell Voices Call",Fellowship Block (PC),Any,38,0.7368,0.1056,Unknown,1.29
"Fell Voices Call",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"Fell Voices Call",Expanded (PC),4,14,0.5000,0.0547,Unknown,1.96
"Fell Voices Call",Expanded (PC),Any,19,0.5263,0.0742,Unknown,2.66
"Fell Voices Call",Movie Block (PC),1,11,0.5455,0.0228,Unknown,0.62
"Fell Voices Call",Movie Block (PC),2,6,0.5000,0.0124,Unknown,0.34
"Fell Voices Call",Movie Block (PC),3,11,0.5455,0.0228,Unknown,0.62
"Fell Voices Call",Movie Block (PC),4,3,0.3333,0.0062,Unknown,0.17
"Fell Voices Call",Movie Block (PC),Any,31,0.5161,0.0643,Unknown,1.75
"Fell Voices Call",All Blocks (PC),Any,88,0.6136,0.0801,Unknown,6.12
"Too Great and Terrible",Fellowship Block (PC),2,14,0.3571,0.0389,Unknown,0.47
"Too Great and Terrible",Fellowship Block (PC),3,32,0.5938,0.0889,Unknown,1.09
"Too Great and Terrible",Fellowship Block (PC),4,19,0.7368,0.0528,Unknown,0.64
"Too Great and Terrible",Fellowship Block (PC),Any,65,0.5846,0.1806,Unknown,2.21
"Too Great and Terrible",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Too Great and Terrible",Expanded (PC),3,18,0.4444,0.0703,Unknown,2.52
"Too Great and Terrible",Expanded (PC),4,22,0.6364,0.0859,Unknown,3.08
"Too Great and Terrible",Expanded (PC),Any,41,0.5366,0.1602,Unknown,5.73
"Too Great and Terrible",Movie Block (PC),1,1,1.0000,0.0021,Unknown,0.06
"Too Great and Terrible",Movie Block (PC),2,19,0.4211,0.0394,Unknown,1.07
"Too Great and Terrible",Movie Block (PC),3,5,0.2000,0.0104,Unknown,0.28
"Too Great and Terrible",Movie Block (PC),4,5,0.6000,0.0104,Unknown,0.28
"Too Great and Terrible",Movie Block (PC),Any,30,0.4333,0.0622,Unknown,1.69
"Too Great and Terrible",All Blocks (PC),Any,136,0.5368,0.1239,Unknown,9.45
"Morgul Gates",Fellowship Block (PC),1,6,0.1667,0.0167,Unknown,0.20
"Morgul Gates",Fellowship Block (PC),2,30,0.5667,0.0833,Unknown,1.02
"Morgul Gates",Fellowship Block (PC),3,28,0.8214,0.0778,Unknown,0.95
"Morgul Gates",Fellowship Block (PC),4,17,0.6471,0.0472,Unknown,0.58
"Morgul Gates",Fellowship Block (PC),Any,81,0.6420,0.2250,Unknown,2.75
"Morgul Gates",Movie Block (PC),1,2,0.5000,0.0041,Unknown,0.11
"Morgul Gates",Movie Block (PC),2,4,0.7500,0.0083,Unknown,0.23
"Morgul Gates",Movie Block (PC),4,3,0.3333,0.0062,Unknown,0.17
"Morgul Gates",Movie Block (PC),Any,9,0.5556,0.0187,Unknown,0.51
"Morgul Gates",All Blocks (PC),Any,90,0.6333,0.0820,Unknown,6.26
"•There and Back Again",Fellowship Block (PC),1,57,0.6491,0.1583,Unknown,1.93
"•There and Back Again",Fellowship Block (PC),2,15,0.4667,0.0417,Unknown,0.51
"•There and Back Again",Fellowship Block (PC),Any,72,0.6111,0.2000,Unknown,2.44
"•There and Back Again",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•There and Back Again",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"•There and Back Again",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"•There and Back Again",Movie Block (PC),1,60,0.5167,0.1245,Unknown,3.39
"•There and Back Again",Movie Block (PC),2,5,0.8000,0.0104,Unknown,0.28
"•There and Back Again",Movie Block (PC),3,2,0.5000,0.0041,Unknown,0.11
"•There and Back Again",Movie Block (PC),Any,67,0.5373,0.1390,Unknown,3.78
"•There and Back Again",All Blocks (PC),Any,142,0.5775,0.1293,Unknown,9.87
"Nazgul Sword",Fellowship Block (PC),1,43,0.7209,0.1194,Unknown,1.46
"Nazgul Sword",Fellowship Block (PC),2,5,0.4000,0.0139,Unknown,0.17
"Nazgul Sword",Fellowship Block (PC),3,4,0.5000,0.0111,Unknown,0.14
"Nazgul Sword",Fellowship Block (PC),4,8,0.3750,0.0222,Unknown,0.27
"Nazgul Sword",Fellowship Block (PC),Any,60,0.6333,0.1667,Unknown,2.04
"Nazgul Sword",Expanded (PC),1,5,0.4000,0.0195,Unknown,0.70
"Nazgul Sword",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"Nazgul Sword",Expanded (PC),Any,10,0.5000,0.0391,Unknown,1.40
"Nazgul Sword",Movie Block (PC),1,6,0.5000,0.0124,Unknown,0.34
"Nazgul Sword",Movie Block (PC),Any,6,0.5000,0.0124,Unknown,0.34
"Nazgul Sword",All Blocks (PC),Any,76,0.6053,0.0692,Unknown,5.28
"•The Witch-king, Lord of Angmar",Fellowship Block (PC),1,4,0.2500,0.0111,Unknown,0.14
"•The Witch-king, Lord of Angmar",Fellowship Block (PC),3,41,0.5366,0.1139,Unknown,1.39
"•The Witch-king, Lord of Angmar",Fellowship Block (PC),4,37,0.7027,0.1028,Unknown,1.26
"•The Witch-king, Lord of Angmar",Fellowship Block (PC),Any,82,0.5976,0.2278,Unknown,2.78
"•The Witch-king, Lord of Angmar",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"•The Witch-king, Lord of Angmar",Movie Block (PC),4,1,0.0000,0.0021,Unknown,0.06
"•The Witch-king, Lord of Angmar",Movie Block (PC),Any,2,0.0000,0.0041,Unknown,0.11
"•The Witch-king, Lord of Angmar",All Blocks (PC),Any,84,0.5833,0.0765,Unknown,5.84
"Wreathed in Shadow",Fellowship Block (PC),1,13,0.4615,0.0361,Unknown,0.44
"Wreathed in Shadow",Fellowship Block (PC),2,29,0.7931,0.0806,Unknown,0.98
"Wreathed in Shadow",Fellowship Block (PC),Any,42,0.6905,0.1167,Unknown,1.42
"Wreathed in Shadow",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Wreathed in Shadow",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Wreathed in Shadow",Movie Block (PC),1,2,0.0000,0.0041,Unknown,0.11
"Wreathed in Shadow",Movie Block (PC),2,2,0.5000,0.0041,Unknown,0.11
"Wreathed in Shadow",Movie Block (PC),Any,4,0.2500,0.0083,Unknown,0.23
"Wreathed in Shadow",All Blocks (PC),Any,51,0.6471,0.0464,Unknown,3.55
"•Aragorn, Ranger of the North",Fellowship Block (PC),1,58,0.5345,0.1611,Unknown,1.97
"•Aragorn, Ranger of the North",Fellowship Block (PC),2,5,0.0000,0.0139,Unknown,0.17
"•Aragorn, Ranger of the North",Fellowship Block (PC),3,5,0.8000,0.0139,Unknown,0.17
"•Aragorn, Ranger of the North",Fellowship Block (PC),4,34,0.6176,0.0944,Unknown,1.15
"•Aragorn, Ranger of the North",Fellowship Block (PC),Any,102,0.5490,0.2833,Unknown,3.46
"•Aragorn, Ranger of the North",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"•Aragorn, Ranger of the North",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"•Aragorn, Ranger of the North",Movie Block (PC),1,31,0.4839,0.0643,Unknown,1.75
"•Aragorn, Ranger of the North",Movie Block (PC),2,8,0.5000,0.0166,Unknown,0.45
"•Aragorn, Ranger of the North",Movie Block (PC),4,32,0.4375,0.0664,Unknown,1.81
"•Aragorn, Ranger of the North",Movie Block (PC),Any,71,0.4648,0.1473,Unknown,4.01
"•Aragorn, Ranger of the North",All Blocks (PC),Any,175,0.5143,0.1594,Unknown,12.17
"•The Saga of Elendil",Fellowship Block (PC),1,49,0.4694,0.1361,Unknown,1.66
"•The Saga of Elendil",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"•The Saga of Elendil",Fellowship Block (PC),Any,50,0.4600,0.1389,Unknown,1.70
"•The Saga of Elendil",Expanded (PC),1,6,0.5000,0.0234,Unknown,0.84
"•The Saga of Elendil",Expanded (PC),2,6,0.3333,0.0234,Unknown,0.84
"•The Saga of Elendil",Expanded (PC),Any,12,0.4167,0.0469,Unknown,1.68
"•The Saga of Elendil",Movie Block (PC),1,45,0.2889,0.0934,Unknown,2.54
"•The Saga of Elendil",Movie Block (PC),4,1,1.0000,0.0021,Unknown,0.06
"•The Saga of Elendil",Movie Block (PC),Any,46,0.3043,0.0954,Unknown,2.60
"•The Saga of Elendil",All Blocks (PC),Any,108,0.3889,0.0984,Unknown,7.51
"•The Tale of Gil-galad",Fellowship Block (PC),1,37,0.5405,0.1028,Unknown,1.26
"•The Tale of Gil-galad",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"•The Tale of Gil-galad",Fellowship Block (PC),3,2,0.0000,0.0056,Unknown,0.07
"•The Tale of Gil-galad",Fellowship Block (PC),Any,41,0.5122,0.1139,Unknown,1.39
"•The Tale of Gil-galad",Expanded (PC),1,9,0.4444,0.0352,Unknown,1.26
"•The Tale of Gil-galad",Expanded (PC),2,3,0.3333,0.0117,Unknown,0.42
"•The Tale of Gil-galad",Expanded (PC),Any,12,0.4167,0.0469,Unknown,1.68
"•The Tale of Gil-galad",Movie Block (PC),1,77,0.4026,0.1598,Unknown,4.35
"•The Tale of Gil-galad",Movie Block (PC),2,11,0.1818,0.0228,Unknown,0.62
"•The Tale of Gil-galad",Movie Block (PC),Any,88,0.3750,0.1826,Unknown,4.97
"•The Tale of Gil-galad",All Blocks (PC),Any,141,0.4184,0.1284,Unknown,9.80
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),1,19,0.5263,0.0528,Unknown,0.64
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),2,55,0.6545,0.1528,Unknown,1.87
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),3,11,0.4545,0.0306,Unknown,0.37
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),Any,85,0.6000,0.2361,Unknown,2.88
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),1,8,0.1250,0.0166,Unknown,0.45
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),2,7,0.4286,0.0145,Unknown,0.40
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),Any,15,0.2667,0.0311,Unknown,0.85
"•Ulaire Toldea, Messenger of Morgul",All Blocks (PC),Any,100,0.5500,0.0911,Unknown,6.95
"•Ulaire Enquea, Lieutenant of Morgul",Fellowship Block (PC),1,73,0.4932,0.2028,Unknown,2.48
"•Ulaire Enquea, Lieutenant of Morgul",Fellowship Block (PC),2,86,0.4419,0.2389,Unknown,2.92
"•Ulaire Enquea, Lieutenant of Morgul",Fellowship Block (PC),3,52,0.6538,0.1444,Unknown,1.76
"•Ulaire Enquea, Lieutenant of Morgul",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"•Ulaire Enquea, Lieutenant of Morgul",Fellowship Block (PC),Any,212,0.5094,0.5889,Unknown,7.19
"•Ulaire Enquea, Lieutenant of Morgul",Expanded (PC),1,42,0.5238,0.1641,Unknown,5.87
"•Ulaire Enquea, Lieutenant of Morgul",Expanded (PC),2,32,0.5000,0.1250,Unknown,4.47
"•Ulaire Enquea, Lieutenant of Morgul",Expanded (PC),3,1,1.0000,0.0039,Unknown,0.14
"•Ulaire Enquea, Lieutenant of Morgul",Expanded (PC),4,3,0.0000,0.0117,Unknown,0.42
"•Ulaire Enquea, Lieutenant of Morgul",Expanded (PC),Any,78,0.5000,0.3047,Unknown,10.91
"•Ulaire Enquea, Lieutenant of Morgul",Movie Block (PC),1,101,0.5347,0.2095,Unknown,5.70
"•Ulaire Enquea, Lieutenant of Morgul",Movie Block (PC),2,88,0.5568,0.1826,Unknown,4.97
"•Ulaire Enquea, Lieutenant of Morgul",Movie Block (PC),3,37,0.3514,0.0768,Unknown,2.09
"•Ulaire Enquea, Lieutenant of Morgul",Movie Block (PC),4,8,0.2500,0.0166,Unknown,0.45
"•Ulaire Enquea, Lieutenant of Morgul",Movie Block (PC),Any,234,0.5043,0.4855,Unknown,13.21
"•Ulaire Enquea, Lieutenant of Morgul",All Blocks (PC),Any,524,0.5057,0.4772,Unknown,36.43
"•Tower Assassin",Fellowship Block (PC),1,38,0.5526,0.1056,Unknown,1.29
"•Tower Assassin",Fellowship Block (PC),2,46,0.3261,0.1278,Unknown,1.56
"•Tower Assassin",Fellowship Block (PC),3,16,0.6875,0.0444,Unknown,0.54
"•Tower Assassin",Fellowship Block (PC),Any,100,0.4700,0.2778,Unknown,3.39
"•Tower Assassin",Expanded (PC),1,7,0.4286,0.0273,Unknown,0.98
"•Tower Assassin",Expanded (PC),Any,7,0.4286,0.0273,Unknown,0.98
"•Tower Assassin",Movie Block (PC),1,8,0.7500,0.0166,Unknown,0.45
"•Tower Assassin",Movie Block (PC),2,2,0.0000,0.0041,Unknown,0.11
"•Tower Assassin",Movie Block (PC),3,1,1.0000,0.0021,Unknown,0.06
"•Tower Assassin",Movie Block (PC),Any,11,0.6364,0.0228,Unknown,0.62
"•Tower Assassin",All Blocks (PC),Any,118,0.4831,0.1075,Unknown,8.20
"•Ulaire Cantea, Lieutenant of Dol Guldur",Fellowship Block (PC),1,7,0.1429,0.0194,Unknown,0.24
